personID,personName,gender,personYear,deathYear
"Dennis_T3","Tom Dennis",F,,
"McBeath_TF1","Tom F. McBeath",,,
"Ferguson_T1","Tom Ferguson",,,
"Franzak_T1","Tom Franzak, b. 1954",M,,
"Graff_T","Tom Graff",M,,
"Kendzia_T","Tom Kendzia",M,,
"Leffew_T1","Tom Leffew",,,
"Witt_T","Tom Witt",M,,
"Garcia_T1","Tomas Garcia",,,
"Carvajal_TJG1","Tomas J. Gonzalez Carvajal",,,
"Roberts_T5","Tommy Roberts",,,
"Walker_Tommy","Tommy Walker",M,,
"Alonso_T1","Tony Alonso",M,,
"Petrucelli_T1","Tony Petrucelli",,,
"Dyess_TQ1","Tony Q. Dyess",,,
"Way_T","Tony Way",M,,
"Topliff1","Topliff",,,
"Buck_TA1","Toria A. Buck",,,
"Tournier1","Tournier",,,
"Tow_SH","Tow Siang Hwa",M,,
"TowerPubCo1","Tower Pub. Co.",U,,
"TownerOliver1","Towner & Oliver",,,
"Clinton_T1","Tracy Clinton",,,
"Cannon_TY1","Tracy Y. Cannon",,,
"Schroeder_TS1","Tranquilla Sophia Schroeder",,,
"Bottome_T1","Travis Bottome",,,
"Bottoms_T3","Travis Bottoms",,,
"Grimes_T1","Travis Grimes",,,
"TreasurersOffice1","Treasurer's Office",,,
"Trebiss1","Trebiss",,,
"Trevor1","Trevor",,,
"Richards_T","Tricia Richards",F,,
"TrioMusicCo1","Trio Music Co.",U,,
"Medina_T1","Tristan Medina",,,
"Daniel_T1","Troy Daniel",,,
"Daniel_TE1","Troy E. Daniel",,,
"Lumpkin_T1","Troy Lumpkin",,,
"Mize_T1","Troy Mize",,,
"Nilsson_T","Troy Nilsson",M,,
"TrueGreene1","True & Greene",,,
"TrumanSmith1","Truman & Smith",,,
"Beeman_T1","Truman Beeman",,,
"Roane_T1","Truman Roane",,,
"Friend_T1","Truro Friend",,,
"TrusteesofFreewillBaptistConve1","Trustees of Freewill Baptist Convention",,,
"TrusteesofSustenationFund1","Trustees of Sustenation Fund",,,
"TrustessofFreeWillBaptistConne1","Trustess of Free Will Baptist Connection",,,
"TruthPublishingCo1","Truth Publishing Co.",U,,
"TruthSeekerOffice1","Truth Seeker Office",,,
"Tuck1","Tuck",F,,
"Tuckey1","Tuckey",,,
"Jenks_T1","Tudor Jenks",,,
"TullarMeredithCo1","Tullar Meredith Co.",U,,
"TullarStudio1","Tullar Studio",,,
"Tullar_GC-0","Tullar, Grant Colfax.",,,
"Tully1","Tully",,,
"Marlow_T1","Tune Marlow",,,
"TwentiethCenturyPubCo1","Twentieth Century Pub. Co.",U,,
"TypisConsensuSocietas1","Typis & Consensu Societas",U,,
"Typper1","Typper",,,
"U_Lin_Sein","U Lin Sein",,,
"Carruth_UA1","U. A. Carruth",,,
"Binin_UB1","U. B. von Binin",,,
"Hallman_UE","U. E. H.",M,,
"Hallman_UE3","U. E. Hallman",,,
"WemyssBurns_UE1","U. E. Wenyss-Burns",,,
"Silver_UF1","U. F. Silver",,,
"Swengel_UF1","U. F. Swengel",,,
"Carr_UG1","U. G. Carr",,,
"Graham_UG1","U. G. Graham",,,
"Millsap_UM1","U. M. Millsap",,,
"U. N. O.","U. N. O.",,,
"Phillips_U","U. P.",M,,
"UPJames1","U. P. James",,,
"Phillips_U3","U. Phillips",,,
"Forrest_UR1","U. R. Forrest",,,
"Lias_UR","U. R. L.",F,,
"Daniel_US1","U. S. Daniel",,,
"U. U. B.","U. U. B---",,,
"USGovernmentPrintingOffice1","U.S. Government Printing Office",,,
"USSanitaryCommission1","U.S. Sanitary Commission",,,
"UdgiverensForlag1","Udgiverens Forlag",,,
"roever_u","Uli Roever",U,,
"Loefgren_U","Ulla Löfgren",F,,
"Bonin_UB1","Ulrich Bogislaus von Bonin",,,
"Zwingli_U","Ulrich Zwingli",M,,
"Zwingli_H1","Ulrich Zwingli, 1484-1581",,,
"Koren_UV5","Ulrik Vilhelm Koren",,,
"Elam_US","Ulysses Elam",M,,
"Walker_U1","Ulysses Walker",,,
"Cantoni_U","Umberto Cantoni",M,,
"Caffey_U1","Una Caffey",,,
"UnificationChurchofAmerica1","Unification Church of  America",,,
"PrintedfortheMinisterialAssoci1","Union Ministerial Association",U,,
"UnionofAmericanHebrewCongregat1","Union of American Hebrew Congregations",,,
"UnitarianSundaySchoolSociety1","Unitarian Sunday School Society",U,,
"UnitarianUniversalistAssociati1","Unitarian Universalist Association",U,,
"UnitedBrethreninChristConferen1","United Brethren in Christ Conference Office",U,,
"UnitedBrethrenPrintingEstablis1","United Brethren Printing Establishment",U,,
"UnitedBrethrenPublishingHouse1","United Brethren Publishing House",U,,
"UnitedChurchPress1","United Church Press",U,,
"UnitedChurchPublishingHouse1","United Church Publishing House",U,,
"UnitedEvangelicalChurchPublish1","United Evangelical Church Publishing House",U,,
"UnitedEvangelicalPublishingCo1","United Evangelical Publishing Co.",U,,
"United_LCA","United Lutheran Church in America.",U,,
"UnitedLutheranPublicationHouse1","United Lutheran Publication House",U,,
"UnitedLutheranPublishingHouse1","United Lutheran Publishing House",U,,
"UMA","United Ministerial Association (Dover, N.H.)",U,,
"UnitedPresbyterianBoardofPubli2","United Presbyterian Board of Publication",U,,
"UnitedPresbyterianBoardofPubli3","United Presbyterian Board of Publication and Bible School Wo",U,,
"UnitedPresbyterianChurchofNort1","United Presbyterian Church of North America",U,,
"UnitedSociety1","United Society",U,,
"UnitedSocietyofBelievers1","United Society of Believers",U,,
"UnitedSocietyofChristianEndeav1","United Society of Christian Endeavor",U,,
"United_SELCS","United Synod of the Evangelical Lutheran Church in the South",,,
"UnitedSynodEvangelicalLutheran1","United Synod, Evangelical Lutheran Church in the South",U,,
"UnityPubCo1","Unity Pub. Co.",U,,
"UnivofChicagoPress1","Univ. of Chicago Press",U,,
"Universalist_CA","Universalist Church of America",,,
"UniversalistPublishingHouse1","Universalist Publishing House",,,
"UniversityPress1","university press",U,,
"UniversitySocietyInc1","University Society, Inc.",U,,
"Unknown","Unknown",U,,
"Unwin1","Unwin",,,
"Upton1","Upton",,,
"Bailey_UL1","Urania Locke Bailey",,,
"Langhans_U1","Urban Langhans",,,
"Lindsey_U1","Urey Lindsey",,,
"Lindsey_US1","Urey S. Lindsey",,,
"stanzas_URL","Urgel Rusi Lóta",U,,
"Smith_U1","Uriah Smith",,,
"UrsulaGestefeldCentralMusicHal1","Ursula Gestefeld, Central Music Hall",,,
"Gestefeld_UN1","Ursula N. Gestefeld",,,
"UrsulaNGestefeld1","Ursula N. Gestefeld",,,
"Takahashi_U","Ushiro Takahashi",U,,
"Usteri1","Usteri",,,
"Brown_Uzee","Uzee Brown, Jr.",M,,
"VanArsdale_PP","V. A.",,,
"Belden_VA1","V. A. Belden",F,,
"Duke_VA1","V. A. Duke",,,
"Gibson_VA1","V. A. Gibson",F,,
"Ree_VA1","V. A. Ree",,,
"Teller_VA1","V. A. Teller",,,
"White_VA1","V. A. White",,,
"Wood_VA1","V. A. Wood",,,
"Alstyne_V1","V. Alstyne",,,
"Eillis_VB1","V. B. Eillis",,,
"Ellis_VB3","V. B. Ellis",,,
"Pados_VB3","V. B. P.",,,
"VBS","V. B. S.",U,,
"Benedickt_V1","V. Benedickt",,,
"Birkedahl_V1","V. Birkedahl",,,
"Brackett_V1","V. Brackett",,,
"Hunt_VCC1","V. C. C. Hunt",,,
"DeWitty_VC","V. C. DeW.",U,,
"Marley_VC1","V. C. Marley",,,
"Murdock_VC1","V. C. Murdock",,,
"Ceo_V1","V. Ceo",,,
"Conway_V1","V. Conway",,,
"Baez_VD1","V. D. Baez",,,
"Pribis_VD1","V. D. Pribis",,,
"Dorton_V1","V. Dorton",,,
"Doss_V1","V. Doss",,,
"Beck_VE1","V. E. Beck",,,
"Bee_VE1","V. E. Bee",,,
"Boe_VE3","V. E. Boe",,,
"Bryant_VE1","V. E. Bryant",,,
"Ellis_VE1","V. E. Ellis",,,
"Howard_VE1","V. E. Howard",,,
"Loscher_VE1","V. E. Loscher",,,
"Marsh_VE1","V. E. Marsh",,,
"Moses_VE1","V. E. Moses",,,
"Young_VE1","V. E. Young",,,
"Duval_VFF1","V. F. F. Duval",,,
"Formy_VF1","V. F. Formy",,,
"Fisk_V1","V. Fisk",,,
"Frances_V1","V. Frances",,,
"Ford_VG1","V. G. Ford",,,
"Ramsey_VG1","V. G. Ramsey",,,
"Gregersen_V1","V. Gregersen",,,
"Hay_VS","V. H. ",F,,1969
"Bateman_VH1","V. H. Bateman",,,
"Cowsert_VH1","V. H. Cowsert",,,
"Hale_V1","V. Hale",,,
"Hammer_V2","V. Hammer",,,
"Harrison_V1","V. Harrison",,,
"Hjort_V1","V. Hjort",,,
"Messenger_SH","V. Hunter S.H. Messenger",U,,
"Jones_VI1","V. Isabel Jones",,,
"KerSeymer_V","V. K. S.",F,,
"Kleych_V1","V. Kleych",,,
"Kost_V1","V. Kost",,,
"McCown_V","V. M.",F,,
"Hester_VM1","V. M. Hester",,,
"Nixon_VM2","V. M. Nixon",,,
"McCanlies_V1","V. McCanlies",,,
"McKay_VM1","V. Michael McKay",M,,
"Miller_V1","V. Miller",,,
"Novello_V2","V. Novello",,,
"Stamps_VO2","V. O. Stamps",,,
"Summar_VO1","V. O. Summar",,,
"Teddlie_VO1","V. O. Teddlie",,,
"Tynes_VO1","V. O. Tynes",,,
"Brock_VP4","V. P. Brock",,,
"Cassady_VP","V. P. C.",,,
"Ellis_VP1","V. P. Ellis",,,
"Neely_VP1","V. P. Neely",,,
"Jones_VP1","V. Paul Jones",,,
"Allen_VR1","V. R. Allen",F,,
"Barrow_VR1","V. R. Barrow",,,
"Ray_VR2","V. R. Ray",,,
"Robertson_V1","V. Robertson",,,
"Roe_V1","V. Roe",,,
"Rumbaugh_V1","V. Rumbaugh",,,
"Ferguson_VS1","V. S. Ferguson",,,
"Loveless_VS1","V. S. Loveless",,,
"Schmuck_V1","V. Schmuck",,,
"Solin_V1","V. Solin",,,
"Stephens_V1","V. Stephens",,,
"Stewart_V1","V. Stewart",,,
"Sumrall_V1","V. Sumrall",,,
"V. T.","V. T.",U,,
"Barnwell_VT1","V. T. Barnwell",,,
"Whitter_VV","V. V. Whitter",,,
"Moyer_VW2","V. W. Moyer",,,
"Wade_V1","V. Wade",,,
"Zahn_V1","V. Zahn",,,
"VOStampsMusicCo1","V.O. Stamps Music Co.",U,,
"Lindsay_V1","Vachel Lindsay",,,
"VaileCo1","Vaile Co.",U,,
"Cash_Val","Val Cash",,,
"Parker_V","Val Parker",U,,
"Valenti1","Valenti",,,
"Loescher_VE1","Valentin Ernst Loescher",,,
"Schumann_V2","Valentin Schumann",U,,
"March_V1","Valentine March",,,
"Foster_VA1","Valeria A. Foster",F,,
"Lehman_VH1","Valeria H. Lehman",,,
"Lehman_VR1","Valeria R. Lehman",,,
"Lehmann_VR1","Valeria R. Lehmann",,,
"Dunn_V1","Valerie Dunn",,,
"Svensson_V1","Valfrid Svensson",,,
"ValleyForgeMilitaryAcademy1","Valley Forge Military Academy",,,
"Dooley_VR1","Valley R. Dooley",,,
"Ward_V1","Vallie Ward",,,
"Armstrong_V1","Vallye Armstrong",,,
"Schumann_V","Valten Schumann",,,
"Winter_V1","Valtin Winter",,,
"VanKampenPress1","Van Kampen Press",U,,
"Ray_VR3","Vana R. Ray",,,
"Raye_VR1","Vana R. Raye",,,
"Trapp_VO","Vann O. Trapp",M,,
"VantagePress1","Vantage Press",U,,
"Vardeman1","Vardeman",,,
"Gyulane_V1","Vargha Gyulane",,,
"Tamas_V1","Vargha Tamas",,,
"Hartunian_Vartan","Vartan Hartunian",M,,
"Black_VE1","Vauda E. Black",M,,
"VaughanMusicCo1","Vaughan Music Co.",U,,
"Vaughn_","Vaughn",U,,
"Manly_V1","Veal Manly",,,
"Foust_VH1","Veda H. Foust",,,
"Dietrich_V1","Veit Dietrich",,,
"Beebe_VV1","Velma V. Beebe",,,
"Velotte1","Velotte",,,
"Venn_J1","Venn",M,,
"Wardner_VA1","Vera A. Wardner",,,
"Campbell_V1","Vera Campbell",,,
"Cumberlege_VG1","Vera G. Cumberlege",,,
"lyons_v","Vera Lyons",F,,
"Overholt_VS1","Vera S. Overholt",,,
"Cookwright_V1","Verda Cookwright",,,
"Parris_V1","Vergie Parris",,,
"VerlagderCWitter1","Verlag der C. Witter",U,,
"VerlagderevluthSynodevonMissou1","Verlag der ev.-luth. Synode von Missouri",U,,
"VerlagderVereinigtenEvangelisc1","Verlag der Vereinigten EvangelischenKirche",U,,
"VerlagvonAugWiebuschuSohn1","Verlag von Aug. Wiebusch u. Sohn",U,,
"VerlagvonFriedrichPustet1","Verlag von Friedrich Pustet",U,,
"VerlagvonLVolkening1","Verlag von L. Volkening",U,,
"VerlagvonPoeundHitchcock1","Verlag von Poe und Hitchcock",U,,
"VerlagshausderEvGemein1","Verlagshaus der Ev. Gemein.",U,,
"VerlagshausderEvangGemeinschaf1","Verlagshaus der Evang. Gemeinschaft",U,,
"VerlagshausderEvangelischenGem1","Verlagshaus der Evangelischen Gemeinschaft",U,,
"Rossman_V","Vern Rossman",U,,
"Chambers_V1","Verna Chambers",,,
"Stansell_VG1","Verna G. Stansell",,,
"Schrag_VM1","Verna M. Schrag",,,
"Davidson_V1","Verne Davidson",,,
"Pena_Verne","Vérne de la Peña",M,,
"Geier_V","Verner Geier",M,,
"Cauble_VC1","Vernette C. Cauble",,,
"Prichard_V1","Vernie Prichard",,,
"Webb_V1","Vernie Webb",,,
"Haskins_VC1","Vernon C. Haskins",,,
"Hutton_V1","Vernon Hutton",,,
"Payne_V1","Vernon Payne",,,
"Duncombe_VR1","Vernon Ryerse Duncombe",,,
"bennetts_v","Veronica Bennetts",F,,
"Meece_VD1","Vertie D. Meece",,,
"Ellis_VB5","Vesphew Benton Ellis",,,
"Olsen_VJ1","Vesta J. Olsen",,,
"Kerce_V1","Vesta Kerce",,,
"Bianchi_Vicente","Vicente Bianchi",M,,
"Mendoza_V4","Vicente Mendoza",,,
"Klima_V","Vicki Klima",F,,
"Williams_V","Vicki Williams, b. 1962",F,,
"Buice_VC1","Victor C. Buice",,,
"Dorsch_V1","Victor Dorsch",,,
"Reichert_VE","Victor E. Reichert",M,,
"Benke_VH","Victor H. Benke",M,,
"Hammer_V3","Victor Hammer",,,
"Hamner_V1","Victor Hamner",,,
"Janos_V1","Victor Janos",,,
"Hartfield_VM1","Victor M. Hartfield",,,
"Norris_V1","Victor Norris",,,
"Demarest_VB1","Victoria Booth Demarest",,,
"Demarest_VBC1","Victoria Booth-Clibborn Demarest",,,
"Demarest_V1","Victoria Demarest",,,
"Keith_VE1","Victoria E. Keith",,,
"Johnson_VS1","Victoria S. Johnson",,,
"Stuart_V1","Victoria Stuart",,,
"VictoryBookConcern1","Victory Book Concern",,,
"Scudder_VD1","Vida D. Scudder",,,
"Smith_VE1","Vida E. Smith",,,
"Mixon_VM1","Vida M. Mixon",,,
"Nixon_VM3","Vida Munden Nixon",F,,
"VidaMundenNixon1","Vida Munden Nixon",,,
"Polk_V1","Videt Polk",,,
"Boe_VE","Vigleik E. Boe",M,,
"Cook_V","Vikki Cook",F,,
"Raile_V1","Vilate Raile",,,
"Gyongyosi_V","Vilmos Gyongyosi",M,,
"Clifford_V1","Vina Clifford",,,
"Goff_VH1","Vina H. Goff",,,
"Barlow_V","Vince Barlow",,,
"Silliman_VB1","Vincent B. Silliman",U,,
"Barnnett_V1","Vincent Barnnett",,,
"Bennett_V1","Vincent Bennett",,,
"Odhner_VC1","Vincent C. Odhner",,,
"Pisek_V1","Vincent Pisek",,,
"Johnson_V2","Vinnie Johnson",,,
"Vernon_V1","Vinnie Vernon",,,
"Vinton1","Vinton",,,
"Delong_V1","Viola Delong",,,
"Nash_VG1","Viola Greenberg Nash",,,
"Robertson_VJ1","Viola J. Robertson",,,
"Zink_VM1","Viola M. Zink",,,
"Buchanan_V1","Violet Buchanan",,,
"King_VE1","Violet E. King",,,
"Farmer_V1","Violet Farmer",,,
"King_V1","Violet King",,,
"Nelson_V1","Violet Nelson",,,
"Pasquier_V1","Violette du Pasquier, 1922-",,,
"Johnson_V3","Virgie Johnson",,,
"Torrence_V1","Virgie Torrence",,,
"Stamps_VC1","Virgil C. Stamps",,,
"Brown_VL1","Virgil L. Brown",,,
"Meares_V","Virgil Meares",M,,
"Stamps_VO3","Virgil O. Stamps",,,
"Cassaday_VP1","Virgil P. Cassaday",,,
"Pulliam_V1","Virgil Pulliam",,,
"Ray_V1","Virgil Ray",,,
"Rushing_VS1","Virgil S. Rushing",,,
"Davis_V","Virgin Davis",F,,
"Titcomb_VC","Virginia Chandler Titcomb",F,,
"Holmes_V1","Virginia Holmes",,,
"Jessee_V1","Virginia Jessee",,,
"Stover_V1","Virginia Stover",F,,
"Moyer_VW3","Virginia W. Moyer",,,
"Howell_V1","Vista Howell",,,
"Genovesi_V1","Vittorio Genovesi",,,
"Dake_VA1","Vivian A. Dake",,,
"Burnett_V1","Vivian Burnett",,,
"Amsler_VK1","Vivian Kretz Amsler",F,,
"Laramore_V1","Vivian Laramore",,,
"Tripp_V1","Vivian Tripp",F,,
"Sage_V1","Vivienne Sage",,,
"Vogel1","Vogel",,,
"Voigtlaender","Voigtländer",U,,
"VonKampenPress1","Von Kampen Press",U,,
"VanDyke_VK1","Vonda Kay Van Dyke",F,,
"Vormbaum_R","Vormbaum, Reinholdus.",,,
"Viner_WL","W .L. Viner",M,,
"WEHowe1","W. & E. Howe",,,
"WJGilman1","W. & J. Gilman",,,
"Adams_WA2","W. A. Adams",,,
"Allen_WA1","W. A. Allen",,,
"Anderson_WA1","W. A. Anderson",,,
"Berry_WA1","W. A. Berry",,,
"Bolding_WA1","W. A. Bolding",,,
"Bowdish_WA1","W. A. Bowdish",F,,
"Bradley_WA1","W. A. Bradley",,,
"Brown_WA1","W. A. Brown",,,
"Christy_WA1","W. A. C.",,,
"Crane_WA","W. A. C.",M,,
"Camp_WA1","W. A. Camp",,,
"Carver_WA1","W. A. Carver",,,
"Chastain_WA1","W. A. Chastain",,,
"Cochran_WA1","W. A. Cochran",,,
"Cooper_WA1","W. A. Cooper",,,
"Creditt_WA1","W. A. Creditt",,,
"D_WA","W. A. D.",U,,
"Davis_WA2","W. A. Davis",,,
"DesBrisay_WA1","W. A. DesBrisay",,,
"Fielding_WA1","W. A. Fielding",,,
"Franks_WA1","W. A. Franks",,,
"Giekie_WA1","W. A. Giekie",,,
"Greenhaw_WA1","W. A. Greenhaw",,,
"Griest_WA1","W. A. Griest",,,
"Harris_WA1","W. A. Harris",,,
"Johnson_WA1","W. A. Johnson",,,
"Jones_WA1","W. A. Jones",,,
"Knox_WA1","W. A. Knox",,,
"Kramer_WA1","W. A. Kramer",,,
"WALeary1","W. A. Leary",,,
"Lusby_WA1","W. A. Lusby",,,
"March_WA1","W. A. M.",,,
"Manshardt_WA1","W. A. Manshardt",,,
"McFinney_WA1","W. A. McFinney",,,
"McIntosh_WA1","W. A. McIntosh",,,
"McNeal_WA1","W. A. McNeal",,,
"McWhorter_WA1","W. A. McWhorter",,,
"WAOgden1","W. A. Ogden",,,
"Parkyn_WA1","W. A. P.",M,,
"Post_WA1","W. A. Post",,,
"Rice_WA1","W. A. Rice",,,
"Schell_WA1","W. A. Schell",,,
"Scott_WA1","W. A. Scott",,,
"Shawker_WA1","W. A. Shawker",,,
"Smith_WA2","W. A. Smith",,,
"Spate_WA1","W. A. Spate",,,
"Start_WA1","W. A. Start",F,,
"Stem_WA1","W. A. Stem",,,
"Stewart_WA1","W. A. Stewart",,,
"Tilley_WA1","W. A. Tilley",,,
"Waddell_WA1","W. A. Waddell",,,
"Ward_WA1","W. A. Ward",,,
"Washburn_WA1","W. A. Washburn",,,
"Waxels_WA1","W. A. Waxels",,,
"Webb_WA1","W. A. Webb",,,
"Wells_WA1","W. A. Wells",,,
"White_WA1","W. A. White",M,,
"Whitehouse_WA","W. A. Whitehouse",,,
"WAWildeCo1","W. A. Wilde & Co.",U,,
"Williams_WA1","W. A. Williams",,,
"wrigley_wa","W. A. Wrigley",U,,
"Acfield_W1","W. Acfield",,,
"Sims_WA3","W. Allan Sims",,,
"Sims_WA2","W. Allan Sims",F,,
"Allen_W","W. Allen",U,,
"Anchors_W","W. Anchors",M,,
"Andem_W1","W. Andem",M,,
"Andrews_W1","W. Andrews",,,
"Richards_WA1","W. Avery Richards",,,
"W. B.","W. B. ",,,
"Apergle_WB1","W. B. Apergle",,,
"Apple_WB1","W. B. Apple",,,
"Bacon_WB1","W. B. Bacon",,,
"Bingman_WB1","W. B. Bingman",,,
"Black_WB1","W. B. Black",,,
"Blanton_WB1","W. B. Blanton",,,
"Booth_WB1","W. B. Booth",,,
"Bradford_WB1","W. B. Bradford",,,
"Brooks_WB1","W. B. Brooks",,,
"Carnes_WB1","W. B. Carnes",,,
"Clement_WB1","W. B. Clement",,,
"Collier_W1","W. B. Collier",,,
"Cooper_WB1","W. B. Cooper",,,
"Coton_WB1","W. B. Coton",,,
"Drury_WB1","W. B. D.",,,
"Dick_WB1","W. B. Dick",,,
"Dingman_WB2","W. B. Dingman",,,
"Dingman_WB3","W. B. Dingman",F,,
"Downing_WB1","W. B. Downing",,,
"Edwards_WB1","W. B. Edwards",,,
"Evans_WB2","W. B. Evans",,,
"Heathcote_WB1","W. B. Heathcote",,,
"Henson_WB1","W. B. Henson",,,
"Judefind_WB1","W. B. Judefind",,,
"Kindle_WB1","W. B. Kindle",,,
"Land_WB1","W. B. Land",,,
"Leggett_WB1","W. B. Leggett",,,
"Liggett_WB1","W. B. Liggett",,,
"Mackie_WB1","W. B. Mackie",U,,
"Maxson_WB1","W. B. Maxson",,,
"McCafferty_WB1","W. B. McCafferty",,,
"Musselman_WB1","W. B. Musselman",,,
"Nix_WB1","W. B. Nix",,,
"Olmstead_WB4","W. B. O.",,,
"ONeal_WB1","W. B. O'Neal",,,
"Pitcher_WB1","W. B. Pitcher",,,
"Rose_WB1","W. B. Rose",,,
"WBRose1","W. B. Rose",,,
"Stevens_WB1","W. B. S.",,,
"Scarborough_WB1","W. B. Scarborough",,,
"Smith_WB1","W. B. Smith",U,,
"Speegle_WB1","W. B. Speegle",,,
"Waldrop_WB1","W. B. Waldrop",,,
"Weillaims_WB1","W. B. Weillaims",,,
"Willet_WB2","W. B. Willet",,,
"Willet_WB3","W. B. Willet",F,,
"Williams_WB1","W. B. Williams",,,
"Yates_WB1","W. B. Yates",,,
"Zackery_WB1","W. B. Zackery",,,
"Baker_W2","W. Baker",,,
"Barkla_W1","W. Barkla",,,
"Bartholomew_W1","W. Bartholomew",,,
"Deas_WB1","W. Beatrice Deas",,,
"Benton_W1","W. Benton",,,
"Bessey_W1","W. Bessey",,,
"Bless_W1","W. Bless",,,
"Bliss_W1","W. Bliss",,,
"Boardman_W1","W. Boardman",,,
"Boyce_W17","W. Boyce",,,
"Boyd_W9","W. Boyd",,,
"Brookman_W1","W. Brookman",,,
"Burchnell_W1","W. Burchnell",,,
"Burgmiller_W1","W. Burgmiller",,,
"Busse_W1","W. Busse",,,
"Agar_WC1","W. C. Agar",,,
"WCB","W. C. B.",U,,
"Baker_WC1","W. C. Baker",,,
"Bellard_WC1","W. C. Bellard",,,
"Brantley_WC1","W. C. Brantley",,,
"Brown_WC1","W. C. Brown",,,
"Buck_WC3","W. C. Buck",,,
"Buck_WC5","W. C. Buck",M,,
"Carden_WC1","W. C. Carden",,,
"Cardin_WC1","W. C. Cardin",,,
"Cariuth_WC1","W. C. Cariuth",,,
"WCChewett1","W. C. Chewett",,,
"Clapp_WC1","W. C. Clapp",,,
"Cooper_WC1","W. C. Cooper",,,
"Dana_WC1","W. C. Dana",,,
"Denson_WC1","W. C. Denson",,,
"Dunlap_WC1","W. C. Dunlap",,,
"Everett_WC1","W. C. Everett",,,
"Gage_WC1","W. C. Gage",,,
"Gannet_WC1","W. C. Gannet",,,
"Hafley_WC1","W. C. Hafley",,,
"Hapley_WC1","W. C. Hapley",,,
"Harvey_WC1","W. C. Harvey",,,
"Hendricks_WC1","W. C. Hendricks",,,
"Hilmme_WC1","W. C. Hilmme",,,
"Hogan_WC1","W. C. Hogan",,,
"Hoyt_WC1","W. C. Hoyt",,,
"Huddleston_WC1","W. C. Huddleston",,,
"John_WC1","W. C. John",,,
"Jordon_WC","W. C. Jordon",U,,
"Littell_WC1","W. C. Littell",,,
"Marin_WC1","W. C. Marin",,,
"Marshall_WC1","W. C. Marshall",,,
"McCollum_WC1","W. C. McCollum",,,
"McConnell_WC1","W. C. McConnell",,,
"McKinney_WC1","W. C. McKinney",,,
"Morris_WC1","W. C. Morris",,,
"Nally_WC1","W. C. Nally",,,
"Nelson_WC1","W. C. Nelson",,,
"Norman_WC1","W. C. Norman",,,
"WCPalmer1","W. C. Palmer",,,
"Peckham_WC1","W. C. Peckham",,,
"Peele_WC1","W. C. Peele",,,
"Poole_WC4","W. C. Poole",,,
"Schaeffer_WC1","W. C. Schaeffer",,,
"Short_WC1","W. C. Short",,,
"Steward_WC1","W. C. Steward",,,
"Stewart_WC1","W. C. Stewart",,,
"Thompson_WC1","W. C. Thompson",F,,
"Tillou_WC","W. C. Tillou",,,
"Vaden_WC1","W. C. Vaden",U,,
"Valentine_WC1","W. C. Valentine",,,
"Walker_WC1","W. C. Walker",,,
"Weeden_WC1","W. C. Weeden",,,
"Wells_WC1","W. C. Wells",,,
"Wild_WC1","W. C. Wild",,,
"Williams_WC1","W. C. Williams",,,
"Woodward_WC1","W. C. Woodward",,,
"Camsell_W1","W. Camsell",,,
"Carleton_W1","W. Carleton",,,
"Clark_W2","W. Clark",,,
"Sharpton_WC1","W. Clyde Sharpton",,,
"Colton_W1","W. Colton",,,
"Congreve_W1","W. Congreve",,,
"Cook_W2","W. Cook",,,
"Cooper_W3","W. Cooper",,,
"WCooper1","W. Cooper",,,
"_","W. CROTCH.",,,
"Crowle_W1","W. Crowle",,,
"Crum_W1","W. Crum",,,
"Porter_WC1","W. Curtis Porter",,,
"D_W","W. D.",U,,
"Armstrong_WD1","W. D. Armstrong",,,
"Bills_WD1","W. D. Bills",,,
"Everidge_WD1","W. D. Everidge",,,
"Hart_WD1","W. D. Hart",,,
"Hatton_WD1","W. D. Hatton",,,
"Henry_WD1","W. D. Henry",,,
"Hopper_WD1","W. D. Hopper",,,
"Howells_WD1","W. D. Howells",,,
"Jeffcoat_WD1","W. D. Jeffcoat",,,
"Jones_WD1","W. D. Jones",,,
"Logan_WD1","W. D. Logan",,,
"Mayfield_WD1","W. D. Mayfield",,,
"Nesbit_WD1","W. D. Nesbit",,,
"Parr_WD1","W. D. Parr",,,
"Peyton_WD1","W. D. Peyton",,,
"Powers_WD3","W. D. Powers",,,
"Powers_WD2","W. D. Powers",F,,
"Smith_WD3","W. D. Smith",,,
"Dale_W1","W. Dale",,,
"Landes_WD1","W. Daniel Landes",M,,
"Smith_WD4","W. Dexter Smith",,,
"Dornan_W1","W. Dornan",,,
"Douglas_W3","W. Douglas",,,
"DuHamil_W1","W. DuHamil",,,
"Adams_WE1","W. E. Adams",,,
"Alderman_WE1","W. E. Alderman",,,
"Axon_WE1","W. E. Axon",,,
"Bailey_WE2","W. E. Bailey",,,
"Bayles_WE1","W. E. Bayles",,,
"Biederwolf_WE1","W. E. Biederwolf",,,
"Bloomes_WE1","W. E. Bloomes",,,
"Boatright_WE1","W. E. Boatright",,,
"Brewer_WE1","W. E. Brewer",,,
"Brightwell_WE1","W. E. Brightwell",,,
"Burnett_WE1","W. E. Burnett",,,
"Wright_WEC1","W. E. C. Wright",,,
"Carmichael_WE1","W. E. Carmichael",,,
"Catlin_WE","W. E. Catlin",,,
"Chalmers_WE1","W. E. Chalmers",,,
"Chandler_WE1","W. E. Chandler",,,
"Cissna_WE1","W. E. Cissna",,,
